DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2016.05.27-14.31.36, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.552055ms, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_648, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/StarterContent/Props/SM_DoorFrame.uasset, FlushAsyncLoading=0.036743ms, FlushStreamingFunc=0.003915ms, BlockTillAllRequestsFinished=0.003915ms, ResetLoadersForSaveUnMarkAllObjects=0.258412ms, TagPackageExports=0.059631ms, BeginCacheForCookedPlatformData=0.004519ms, SerializeImports=0.078004ms, GatherLocalizableTextData=0.003614ms, MarkNames=0.006024ms, SerializeSummary=0.010543ms, SerializeNames=0.042766ms, SerializeGatherableTextData=0.002410ms, BuildExportMap=0.021685ms, SortExportsNonSeekfree=0.009336ms, SortExportsSeekfreeConstructor=0.010844ms, SortExportsSeekfreeInner=0.800528ms, SortExportsSeekfree=0.003614ms, BuildDependencyMap=0.009637ms, SerializeImportMap=0.005119ms, SerializeExportMap=0.003614ms, SerializeDependencyMap=0.003312ms, SerializeStringAssetReferenceMap=0.002109ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017770ms, SerializeExports=0.077706ms, SerializeBulkData=0.010241ms, AsyncWrite=0.085834ms, UnaccountedTime=0.068970ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1059, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf2A10CA15__EBB4202C19420F3E6BE6AD8282C9B66EC168711D, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=160734 bytes, Retrieved=true, Duration=0.498746ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1060, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf2A10CA15__BFA4478F1A3FD260B7E856535809072D8187895A, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=126424 bytes, Retrieved=true, Duration=0.292744ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1061, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_9A__1F33BD95A225059AC41DE4A4D94586A7C152A5C6, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=114357 bytes, Retrieved=true, Duration=0.564106ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1062, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_81E329DD4FEB1B93D4058B881B003EF__DC540B150905D189FB9E7D75899C82F4901280D1, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=41788 bytes, Retrieved=true, Duration=0.360508ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1063, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_81E329DD4FEB1B93D__0179D79335CB172DF758D0CC7EE91A635393A0A4, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=393 bytes, Retrieved=true, Duration=0.129204ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/StarterContent/Props/SM_Door.uasset, AllOfLoadPackage_Duration=14.969088ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000298ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004817ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.124685ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.012048ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.662703ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_649, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/StarterContent/Props/SM_Door.uasset, FlushAsyncLoading=0.033129ms, FlushStreamingFunc=0.004217ms, BlockTillAllRequestsFinished=0.003915ms, ResetLoadersForSaveUnMarkAllObjects=0.266541ms, TagPackageExports=0.054512ms, BeginCacheForCookedPlatformData=0.004519ms, SerializeImports=0.068367ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.008736ms, SerializeSummary=0.010539ms, SerializeNames=0.033431ms, SerializeGatherableTextData=0.002109ms, BuildExportMap=0.031322ms, SortExportsNonSeekfree=0.009339ms, SortExportsSeekfreeConstructor=0.011444ms, SortExportsSeekfreeInner=0.773724ms, SortExportsSeekfree=0.003614ms, BuildDependencyMap=0.009939ms, SerializeImportMap=0.005119ms, SerializeExportMap=0.003614ms, SerializeDependencyMap=0.003316ms, SerializeStringAssetReferenceMap=0.002109ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013854ms, SerializeExports=0.121072ms, SerializeBulkData=0.010543ms, AsyncWrite=0.109028ms, UnaccountedTime=0.078905ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1064, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufCF95F585__56D0EDC21A606B1160C2DF8BFACAAB739F3FB523, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=157929 bytes, Retrieved=true, Duration=0.561394ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1065, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufCF95F585__53BB8A1B1419578CC36BC694B0B8C2068DCB40CA, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=123741 bytes, Retrieved=true, Duration=0.424359ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1066, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_CB__1AEB6B4CB0610488FD476FD0BBE9E460E3DB9430, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=137801 bytes, Retrieved=true, Duration=1.039058ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1067, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_7F9D756D45D1DF642ED13291F998383__B909E66EA857ADC06B60EDF4D058E1E1594ACC43, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=49266 bytes, Retrieved=true, Duration=0.411108ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1068, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_7F9D756D45D1DF642__B8D436B11037E8C20E5D66A0084C5E76DD7B0A29, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=393 bytes, Retrieved=true, Duration=0.063546ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/StarterContent/Props/SM_Couch.uasset, AllOfLoadPackage_Duration=16.051214ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000302ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005119ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.144266ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.017770ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.575058ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_650, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/StarterContent/Props/SM_Couch.uasset, FlushAsyncLoading=0.025600ms, FlushStreamingFunc=0.003915ms, BlockTillAllRequestsFinished=0.003915ms, ResetLoadersForSaveUnMarkAllObjects=0.251181ms, TagPackageExports=0.054512ms, BeginCacheForCookedPlatformData=0.004519ms, SerializeImports=0.066862ms, GatherLocalizableTextData=0.003614ms, MarkNames=0.007529ms, SerializeSummary=0.010241ms, SerializeNames=0.031322ms, SerializeGatherableTextData=0.002712ms, BuildExportMap=0.021081ms, SortExportsNonSeekfree=0.008732ms, SortExportsSeekfreeConstructor=0.010844ms, SortExportsSeekfreeInner=0.771314ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.009336ms, SerializeImportMap=0.004515ms, SerializeExportMap=0.003316ms, SerializeDependencyMap=0.003014ms, SerializeStringAssetReferenceMap=0.002410ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014756ms, SerializeExports=0.098184ms, SerializeBulkData=0.010543ms, AsyncWrite=0.084627ms, UnaccountedTime=0.071984ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1069, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_C5__9EFEC06F21445163EF984DBC3CBCB492F3682D65, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=37465 bytes, Retrieved=true, Duration=0.349063ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1070, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_5184434E48ECC541DCD15798B9002CB__931564F16E87A3BACAD01F4AED7F521F1B83E72A, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=11702 bytes, Retrieved=true, Duration=0.169564ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1071, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_5184434E48ECC541D__14EAF3A81705FDFBC3A5A0C3AA1A63C7C7F816DF, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=829 bytes, Retrieved=true, Duration=0.074994ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/StarterContent/Props/SM_CornerFrame.uasset, AllOfLoadPackage_Duration=2.908465ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000298ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005119ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.145167ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.013854ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.377793ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_651, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/StarterContent/Props/SM_CornerFrame.uasset, FlushAsyncLoading=0.028010ms, FlushStreamingFunc=0.005420ms, BlockTillAllRequestsFinished=0.005119ms, ResetLoadersForSaveUnMarkAllObjects=0.247266ms, TagPackageExports=0.054814ms, BeginCacheForCookedPlatformData=0.004519ms, SerializeImports=0.071678ms, GatherLocalizableTextData=0.003614ms, MarkNames=0.006627ms, SerializeSummary=0.009939ms, SerializeNames=0.035238ms, SerializeGatherableTextData=0.002109ms, BuildExportMap=0.013854ms, SortExportsNonSeekfree=0.005722ms, SortExportsSeekfreeConstructor=0.006326ms, SortExportsSeekfreeInner=0.685174ms, SortExportsSeekfree=0.003014ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.002410ms, SerializeExportMap=0.002410ms, SerializeDependencyMap=0.002109ms, SerializeStringAssetReferenceMap=0.001505ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010844ms, SerializeExports=0.051200ms, SerializeBulkData=0.006322ms, AsyncWrite=0.049394ms, UnaccountedTime=0.070475ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1072, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_04__DA489946FA872E5048ABF31D9A70E658A999F77F, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=131933 bytes, Retrieved=true, Duration=0.940271ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1073, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3820455E4BFB4C22B501DBA886E076F__DC81EC9754099E07F18D468B3949AADF7BBD80EC, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=51996 bytes, Retrieved=true, Duration=0.455681ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1074, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_3820455E4BFB4C22B__69E64DA0F116E858024C25FB0C6F845A012C140C, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=1309 bytes, Retrieved=true, Duration=0.079513ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/StarterContent/Props/SM_Chair.uasset, AllOfLoadPackage_Duration=4.148711ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000302ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005726ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.162035ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.015058ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.612107ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_652, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/StarterContent/Props/SM_Chair.uasset, FlushAsyncLoading=0.027105ms, FlushStreamingFunc=0.003915ms, BlockTillAllRequestsFinished=0.003617ms, ResetLoadersForSaveUnMarkAllObjects=0.262626ms, TagPackageExports=0.056922ms, BeginCacheForCookedPlatformData=0.005420ms, SerializeImports=0.074994ms, GatherLocalizableTextData=0.004217ms, MarkNames=0.006024ms, SerializeSummary=0.010841ms, SerializeNames=0.038855ms, SerializeGatherableTextData=0.002407ms, BuildExportMap=0.021987ms, SortExportsNonSeekfree=0.009038ms, SortExportsSeekfreeConstructor=0.012346ms, SortExportsSeekfreeInner=0.792399ms, SortExportsSeekfree=0.003614ms, BuildDependencyMap=0.009637ms, SerializeImportMap=0.004519ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.003915ms, SerializeStringAssetReferenceMap=0.002407ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014760ms, SerializeExports=0.106316ms, SerializeBulkData=0.010539ms, AsyncWrite=0.089452ms, UnaccountedTime=0.079509ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1075, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_42__60237C670D1C2234EAFBD7B9A313F6C1025CD9C4, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=71485 bytes, Retrieved=true, Duration=0.513807ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1076, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_09C0E41C4F161EB226C98A8460F53CB__821D6464D31FD30EBBDDE18941A803493E085B53, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=28795 bytes, Retrieved=true, Duration=0.361413ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1077, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_09C0E41C4F161EB22__94E2C2D8C1044C1F74A61B00EAABB031C8E0DA12, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=393 bytes, Retrieved=true, Duration=0.084028ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1078, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf48A366FD__14BD22B458B3F02A725E178A0DAA489A1448579C, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=220125 bytes, Retrieved=true, Duration=0.663191ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1079, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf48A366FD__0720CF0507853F412107022FB817AD00DF85C7B5, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=179575 bytes, Retrieved=true, Duration=0.381589ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/StarterContent/Props/SM_Bush.uasset, AllOfLoadPackage_Duration=18.057656ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000302ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.006627ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.150587ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.014152ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.504889ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_653, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/StarterContent/Props/SM_Bush.uasset, FlushAsyncLoading=0.041861ms, FlushStreamingFunc=0.004217ms, BlockTillAllRequestsFinished=0.003614ms, ResetLoadersForSaveUnMarkAllObjects=0.275578ms, TagPackageExports=0.052705ms, BeginCacheForCookedPlatformData=0.003915ms, SerializeImports=0.065356ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.008132ms, SerializeSummary=0.010844ms, SerializeNames=0.030719ms, SerializeGatherableTextData=0.002410ms, BuildExportMap=0.022285ms, SortExportsNonSeekfree=0.010241ms, SortExportsSeekfreeConstructor=0.011142ms, SortExportsSeekfreeInner=0.728246ms, SortExportsSeekfree=0.003014ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.002712ms, SerializeExportMap=0.001807ms, SerializeDependencyMap=0.001807ms, SerializeStringAssetReferenceMap=0.001505ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010543ms, SerializeExports=0.062946ms, SerializeBulkData=0.007529ms, AsyncWrite=0.052404ms, UnaccountedTime=0.076197ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1080, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_8D__E5BECD7636D3D27FE85B97F73558E3B3F344BC65, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=53633 bytes, Retrieved=true, Duration=0.436407ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1081, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CC1ABFA347532F9212CB2CB951792B8__A347E0D94A6FCB7E977759A11784B3DA45009A59, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=22916 bytes, Retrieved=true, Duration=0.230704ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1082, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_CC1ABFA347532F921__9442E7683008232B83F9117EBF4A3C913C88EF5D, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=5893 bytes, Retrieved=true, Duration=0.111137ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/StarterContent/Props/MaterialSphere.uasset, AllOfLoadPackage_Duration=3.288552ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000302ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005722ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.145771ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.014156ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.079628ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_654, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/StarterContent/Props/MaterialSphere.uasset, FlushAsyncLoading=0.031322ms, FlushStreamingFunc=0.004217ms, BlockTillAllRequestsFinished=0.003614ms, ResetLoadersForSaveUnMarkAllObjects=0.228897ms, TagPackageExports=0.031326ms, BeginCacheForCookedPlatformData=0.002407ms, SerializeImports=0.042770ms, GatherLocalizableTextData=0.002105ms, MarkNames=0.004217ms, SerializeSummary=0.006929ms, SerializeNames=0.021685ms, SerializeGatherableTextData=0.001505ms, BuildExportMap=0.013251ms, SortExportsNonSeekfree=0.005722ms, SortExportsSeekfreeConstructor=0.006326ms, SortExportsSeekfreeInner=0.467125ms, SortExportsSeekfree=0.002109ms, BuildDependencyMap=0.006024ms, SerializeImportMap=0.002708ms, SerializeExportMap=0.001807ms, SerializeDependencyMap=0.001807ms, SerializeStringAssetReferenceMap=0.001203ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010543ms, SerializeExports=0.048187ms, SerializeBulkData=0.006627ms, AsyncWrite=0.049695ms, UnaccountedTime=0.068970ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1083, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf82AB387A__30C11C0ADB80AF8B7D60E04E6B64E2737C68867B, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=133811 bytes, Retrieved=true, Duration=0.579763ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_1084, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf82AB387A__0054E454C191904C28898E0EB5038F444321C711, StartTime=2016.05.27-14.31.52, HierarchicalDDC, DataSize=126921 bytes, Retrieved=true, Duration=0.545129ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/StarterContent/Particles/Materials/M_Spark.uasset, AllOfLoadPackage_Duration=8.321214ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000302ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.010543ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.162333ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.021987ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.384529ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_655, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/StarterContent/Particles/Materials/M_Spark.uasset, FlushAsyncLoading=0.035841ms, FlushStreamingFunc=0.004515ms, BlockTillAllRequestsFinished=0.003614ms, ResetLoadersForSaveUnMarkAllObjects=0.235222ms, TagPackageExports=0.318345ms, BeginCacheForCookedPlatformData=0.006929ms, SerializeImports=0.377674ms, GatherLocalizableTextData=0.004217ms, MarkNames=0.007831ms, SerializeSummary=0.011142ms, SerializeNames=0.072282ms, SerializeGatherableTextData=0.003014ms, BuildExportMap=0.031322ms, SortExportsNonSeekfree=0.034034ms, SortExportsSeekfreeConstructor=0.010841ms, SortExportsSeekfreeInner=0.845101ms, SortExportsSeekfree=0.004217ms, BuildDependencyMap=0.013854ms, SerializeImportMap=0.004821ms, SerializeExportMap=0.003915ms, SerializeDependencyMap=0.003316ms, SerializeStringAssetReferenceMap=0.002708ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.030119ms, SerializeExports=0.666805ms, SerializeBulkData=0.011444ms, AsyncWrite=0.109628ms, UnaccountedTime=0.114750ms, RunGuid=RunID8A14B028497B21CF054637838510608D
